name,coordinate
c6e49954-af96-474a-88fd-32dbaf35a3ae.jpg,155_0_96_87;291_16_84_73;466_161_97_120;111_196_172_200;68_0_77_36
c6e52f10-9b03-47bb-b7eb-275f985ff3c8.jpg,178_278_219_196
c6e5b0f3-3e45-460e-a73f-d03cb807511c.jpg,105_221_215_186
c6e71bbd-1f7b-4ba7-b2c3-c8b20564bb5b.jpg,6_0_62_19;713_0_61_22;93_0_118_62;620_0_90_63;0_42_68_65;186_47_114_86;550_69_135_90;830_171_205_140;474_220_154_183;161_236_195_214
3355ccf1-8871-4167-a37a-eab1f5ff524e.jpg,260_98_243_311
335649c4-b49f-47f8-8a60-4868a4d30442.jpg,562_0_81_33;264_39_91_107;524_39_110_94;231_161_211_195;278_2_88_31;8_302_160_198
3356514f-45a9-4e8f-a8b0-56f46c952095.jpg,1030_0_39_72;855_0_170_78;508_60_158_158;855_69_177_142;0_142_55_97
3356b52c-a7c0-4dad-9ed6-68cf8699cd39.jpg,160_271_207_186
3356d697-ecc3-43d6-80b4-aa1480ba6463.jpg,196_17_55_51;510_13_100_40;633_18_111_54;2_54_76_70;87_12_68_69;280_46_67_70;492_97_124_80;40_123_148_123;681_165_88_100;167_231_144_154;402_234_147_159;661_343_208_157;830_222_116_130;154_0_40_31;298_8_47_45;391_32_53_43;378_0_35_17
33577172-d76b-45ea-8edd-1bc8377bc5fe.jpg,6_2_99_29;530_0_51_26;195_0_84_56;803_0_120_53;651_55_129_80;361_120_103_81;764_74_170_78;0_275_116_167;767_439_204_61
33577c0e-e6a6-4ca2-84ad-0aed70eb90ce.jpg,425_0_74_27;180_0_80_57;285_10_100_69;532_11_70_62;530_76_94_78;530_185_172_170;311_225_185_190;768_227_252_207
335ae373-aa6f-4f1e-a5bb-e92af78da6ad.jpg,279_0_50_20;408_14_46_65;735_0_123_30;724_46_146_75;212_77_107_121;522_102_100_92;767_315_284_182
335b6fea-f8bd-47db-bc02-3ab3bb00c931.jpg,524_113_87_80;338_276_135_144;566_268_150_147;54_107_90_63;215_38_54_49;487_6_40_35;285_3_34_15;328_2_31_18;370_0_39_15;32_21_36_36
335bd222-7da1-4b8d-b651-4bc2a2aabe75.jpg,580_280_168_181;546_24_69_50
335c51ae-4665-4b64-b505-69a978e9bc2c.jpg,626_0_96_41;484_118_114_99;234_178_145_144;479_211_231_289;148_347_218_153;992_0_77_43
335c9919-f13d-4b56-8a66-3b92410f6969.jpg,237_0_102_42;416_172_175_185
335db1c2-8f4e-44d9-9892-151db10c3e71.jpg,147_50_136_100;465_125_138_152;176_161_154_147;478_394_246_106
335e0857-7705-468e-b1a7-102ef164fdb2.jpg,476_16_67_60;268_62_101_109;511_193_164_147;146_314_229_186;2_8_70_70
3360481b-6591-4520-9f51-4f14016519fe.jpg,27_13_136_49;533_16_75_80;920_59_122_89;403_68_92_87;981_142_85_111;546_194_160_177;719_45_156_182;250_226_182_153;884_310_182_185
336347d3-ee15-4005-b197-302066d40d47.jpg,262_10_153_54;589_10_115_42;461_255_167_171;702_264_196_153
3363673d-93f0-41a5-b845-d21a9d38c479.jpg,48_0_121_64;119_9_104_61;279_0_120_35;484_8_89_66;639_0_130_32;790_33_85_90;144_69_131_96;421_73_127_105;196_139_132_113;96_254_206_174;814_2_88_49;907_0_121_28
3363b94f-ca44-43c9-b884-096e5d1d6d28.jpg,20_10_77_58;402_11_79_59;122_62_109_81;443_58_99_91;173_197_171_147;441_196_145_162
3364eeb6-9161-4c4f-bac4-f8047c19a906.jpg,56_68_108_98;239_70_100_79;985_71_84_105;0_228_41_186;659_243_187_163;157_274_191_167
3365c9a6-01d3-49ec-9a48-a1e8bb1286cc.jpg,391_0_152_51;409_111_105_110;8_1_86_31
33665c29-f1e7-4178-8fcc-8a2e6e1ca842.jpg,297_0_57_18;92_0_91_50;382_8_77_81;155_52_130_106;624_23_145_68;602_116_122_141;368_222_140_146;127_247_176_167;803_307_236_191;721_0_133_19;396_387_338_111
878af51d-4c1f-43eb-87ed-2cf2c073f6f7.jpg,127_20_76_36;695_26_81_43;322_43_64_40;411_33_61_54;502_44_56_40;594_33_65_44;761_15_86_49;889_31_147_59;215_93_99_68;489_92_80_76;645_118_95_79;268_147_117_105;445_161_121_74;667_222_149_144;413_208_145_223;66_330_212_159;538_12_44_28;484_8_45_22;569_2_28_23;17_0_97_14;147_0_42_14
878bf3ad-9acc-4cd4-9735-a8eebabd01b9.jpg,373_83_113_97
878d5e3b-c3f9-4aa7-8db8-afbfe7e99449.jpg,200_0_75_24;330_0_75_26;539_0_74_32;487_59_120_117;433_230_186_181
878d7d6a-e5ba-4430-be68-25cdae5bbbbb.jpg,544_6_58_50;235_21_98_59;2_58_131_84;370_25_87_64;682_77_112_88;802_24_80_67;133_0_117_61;376_92_104_104;891_341_171_152;545_194_148_179;676_3_79_73;0_0_62_30;267_0_74_16;339_2_72_43;394_0_52_20
878d89d1-6259-4ffe-a0b3-a6d8c5e448d1.jpg,598_133_177_156;125_158_120_187;933_88_103_142
878d8a08-6da1-4fd6-b3f0-453e6594a776.jpg,406_213_160_187
87927242-c36e-4702-9bdd-182600cbf6f8.jpg,287_0_61_58;1002_33_67_70;407_196_111_126;126_220_169_156
8792a555-ee3a-449e-959d-9807da2c2c3b.jpg,227_0_49_21;0_465_91_32;804_0_128_54;383_31_142_52;66_169_118_94;451_120_123_97;280_167_121_114;701_265_110_113;580_378_171_125;0_240_145_187;345_280_175_158;525_0_55_44;936_36_98_36;850_83_144_54;794_59_102_29;753_16_137_46;695_61_178_98;630_182_87_89;20_0_56_21
8792a7fd-612f-4fb8-bb60-89774cf63dc2.jpg,177_0_98_44;381_0_124_52;445_182_173_169
87939b60-50dd-4c8a-a002-ed6f3021d16a.jpg,464_180_199_195
879420a7-4eae-4bc3-bf9c-3201993d640c.jpg,67_11_67_35;261_8_43_43;413_0_38_25;439_16_54_41;545_1_50_35;0_24_95_57;209_18_59_63;476_66_91_71;615_30_119_53;194_90_77_96;0_184_149_124;485_171_126_115;290_258_158_180;593_0_89_24;918_157_151_91;0_3_64_37;265_0_45_18
8794954f-0bca-4536-b78f-686a5969d9af.jpg,190_2_57_34;349_21_144_56;680_53_107_86;806_0_126_49;848_55_147_81;321_104_106_90;559_194_189_128;1_277_166_181;622_313_220_178;526_0_56_28;946_32_104_38;757_17_110_34;794_43_131_42
8794bfaf-fc4b-40fb-89b1-8ec7dd110fcd.jpg,636_8_90_72;185_82_253_346;541_269_216_208
8794e2b2-4ea0-4748-8e60-af849e95cf0e.jpg,82_24_65_49;392_2_28_30;254_41_53_46;328_58_67_50;210_81_78_86;351_116_78_73;59_286_171_149;306_286_159_148;75_0_61_24;267_17_46_30
8794f19f-efbf-4d1a-a7d0-d4ec9c19ce89.jpg,334_34_65_46;825_4_109_49;62_28_123_63;172_0_119_114;754_30_138_60;877_58_111_76;0_95_80_61;127_97_111_109;472_198_76_127;540_182_135_118;275_256_153_145;8_163_152_307;372_2_46_33;20_55_77_55;12_18_70_37;545_82_75_92;300_5_40_33
87963f39-7907-43af-8604-ca2c63e732fc.jpg,1033_0_35_58;13_2_122_63;0_55_129_110;464_55_174_169;0_140_125_88;946_89_122_154
87969450-cefe-41e7-ba5a-c20426b8b922.jpg,901_0_144_155;0_120_33_152;468_135_173_173
8796ef43-52a5-4a30-9874-3ba07ce2f5d8.jpg,104_0_79_26;315_1_63_16;498_0_107_34;258_25_120_85;411_32_96_86;740_225_200_164;468_244_185_207
8797d16f-a878-4b99-8856-721e557bb066.jpg,468_2_55_28;470_103_97_89;242_127_127_103;440_272_152_170;102_295_217_201;96_10_115_73;235_0_61_19
8797db76-b8f6-4a0c-ab86-1f5fc99f11ac.jpg,123_0_52_18;61_50_94_77;20_143_146_118;191_253_213_220
8797ef69-6d39-4292-a719-bec9546ede99.jpg,132_0_43_24;242_17_59_41;408_15_45_40;457_0_55_29;314_35_66_57;112_43_159_60;447_222_151_151;530_5_189_182;0_41_78_248;395_2_41_13;0_17_102_45
8797ff83-022a-48b2-be2b-e29b855f17ad.jpg,0_0_63_31;97_25_194_104;516_0_197_131;831_385_232_105;223_227_164_169
87986a26-aef1-4efd-a6a3-874e64aae571.jpg,362_0_102_65;807_0_110_88;345_89_134_172;569_2_259_259
4af1cdb7-4334-4b52-ba1c-147224708167.jpg,446_1_57_27;536_0_57_32;99_1_116_50;615_0_95_29;841_16_118_52;901_1_122_41;749_46_80_78;971_62_91_59;770_135_146_101;247_224_180_169
4af1f55f-430f-49c3-b9b1-06b279808d5f.jpg,0_73_79_86;145_49_87_87;272_76_111_53;440_39_70_63;483_14_105_54;567_98_92_67;644_50_134_48;757_68_96_75;1_148_81_123;299_131_133_105;569_160_116_115;297_263_155_159;0_33_88_64;189_22_74_39;172_3_62_25;250_3_66_29;363_11_91_42;553_64_76_52
4af264b0-3d26-4dc7-bed6-139a58b43ac0.jpg,110_6_71_40;273_0_45_27;548_4_60_38;612_0_56_20;11_25_108_52;193_19_78_47;367_7_68_67;987_20_83_45;580_53_70_55;64_75_94_88;576_134_98_77;319_222_148_128;1_193_164_168;605_260_192_173;0_9_63_32;472_23_65_54;457_0_43_22
4af2e61e-0339-4a8c-806e-7187a9934b7c.jpg,488_2_54_43;728_57_165_86;387_76_112_79;502_130_126_109;449_393_217_105;2_106_228_374;157_322_220_177;806_314_255_177
4af30f50-9c97-4a1b-8999-ab564a14706d.jpg,192_0_94_71;273_41_87_72;282_113_112_88;422_67_98_111;127_239_175_146;399_219_164_164;1042_191_27_208;19_452_250_45;2_3_170_256;625_331_217_158;774_0_79_26
4af359fa-06c8-43c9-8071-97ce9d31fd22.jpg,777_0_80_24;625_18_127_86;211_105_108_84;396_89_100_101;152_202_169_160;34_448_245_48;935_412_130_88;412_206_151_179;605_363_268_135
4af40d0f-7739-4652-a127-f58322b03cda.jpg,0_13_68_72;160_1_78_58;33_414_304_85;897_394_171_105;225_234_187_148;840_199_172_163;455_83_309_409
4af44869-6bdc-4f8d-841b-1c0755c6d768.jpg,625_0_113_47;813_28_135_52;693_98_116_105;144_221_168_169;740_258_240_205;433_311_180_167;774_10_77_28;237_15_98_40;187_2_54_36;138_4_51_27;311_18_148_53
4af4f188-91bb-4219-b4c4-4c98d4177639.jpg,309_0_121_23;413_15_179_65;741_171_152_153;327_233_173_192;757_339_206_163;463_2_169_30
4af5b916-d96b-46af-996e-34471a8721b2.jpg,1008_39_61_58;405_170_105_128;122_238_166_163;607_261_190_173;987_153_82_110
4af5d11d-180b-437e-a719-cf513a6a3eac.jpg,214_2_103_33;517_1_78_25;796_0_108_67;263_59_122_115;455_78_114_98;147_198_181_171;466_250_169_191
4af6097c-8eaa-4fcd-9506-9f5630117d63.jpg,490_248_170_170;696_107_197_192;220_0_63_35
4af619b2-7de3-4ab5-8b3f-00900240def4.jpg,180_16_71_38;285_36_55_36;346_43_65_57;339_121_110_97;692_244_182_161;656_74_77_56;656_40_53_28;650_13_37_22;638_0_28_13;499_33_73_65;446_30_46_45;94_11_43_28;4_36_53_23;50_11_34_34
4af6ddde-3a95-40b9-ad42-e48ea1f6e582.jpg,172_171_172_176;437_8_132_113
4af832eb-9f7c-4382-ba81-731ed06e2c2e.jpg,572_217_158_207
39920601-7506-4d40-90fc-455b954bd481.jpg,1_1_159_36;712_9_85_75;208_10_86_81;449_112_107_82;213_135_139_137;414_193_166_243;836_300_233_194;1011_100_58_103
39943181-8826-456c-a591-2b63a490bbf0.jpg,700_4_31_33;1_48_25_44;750_35_51_40;956_0_110_35;491_64_74_62;357_77_66_88;691_81_60_78;488_132_80_89;698_162_104_93;170_252_179_160;349_53_64_38
3995094f-4a77-43c3-89f1-214b37b36dd5.jpg,148_0_97_48;0_10_151_88;2_131_56_120;489_65_169_155;899_107_174_167;790_22_279_145;425_343_312_157
399693c7-4f11-400c-812b-1bffbf7eec1a.jpg,282_2_60_11;685_1_68_17;774_1_65_51;73_3_106_70;181_0_108_73;581_39_93_86;743_126_118_118;459_218_144_153
3998a4b4-c13a-4a2a-a604-f15c0f487608.jpg,365_2_75_25;760_3_97_26;363_212_135_148;1015_178_49_218
3998d4fa-0955-4d0b-9958-23d53e1ae214.jpg,404_46_92_92;670_17_78_68;542_76_102_100;300_205_177_198;560_215_175_183;865_338_196_154
3998e66b-4ebc-4ec3-a014-7364b6e729bc.jpg,537_2_62_50;374_42_86_104;569_109_114_128;2_124_88_239;301_219_183_182;795_222_218_182
3998e979-59ba-49c5-97f0-745358bb33dc.jpg,696_0_143_73;0_230_45_178;182_200_139_131;737_276_169_180;81_343_272_151
39996518-c226-4fd8-9a96-8fc193a6dec0.jpg,396_18_174_63;765_145_191_113;467_201_134_145;125_257_211_177;989_111_79_93
3999b3ba-5395-4bea-b519-1bbe73cccbbf.jpg,285_236_141_166;239_8_57_41
399b1354-10ed-4a52-bef2-8fe3d2311bd2.jpg,217_0_56_19;356_0_54_24;762_0_105_54;282_78_84_63;493_34_75_61;716_35_99_91;227_137_114_97;475_136_112_106;147_200_154_165;3_403_210_97;735_238_186_155;447_300_188_176;290_40_88_49
8e9c583b-e539-470d-b0a8-ec1e8095a6fc.jpg,449_166_152_190
8e9c6d2c-a63f-4701-a8f5-ea72940a288b.jpg,524_4_58_23;728_36_136_52;277_107_121_97;636_89_188_71;532_308_71_129;835_75_157_76
8e9d51ce-902b-4282-b144-fe32ffe98642.jpg,456_221_186_187
8e9e4f1f-d326-4411-9927-7dc2fdd3a701.jpg,298_33_76_82;473_0_95_119;481_231_158_182
8e9f9205-7215-41f6-9e0d-28d6e4f43ec5.jpg,178_182_145_153
8e9fec45-a3fb-4d79-bf5f-00e866058fcb.jpg,718_157_150_144;513_251_171_176
8e9fef1f-1a8a-43e0-b245-bce61b6b6d7a.jpg,465_0_137_19;648_1_109_39;763_0_207_57;537_146_207_193;3_21_86_81
8e9ff990-756e-4446-9487-5e0120f12e25.jpg,13_30_59_32;260_10_38_25;324_4_35_20;387_3_37_22;448_11_61_31;548_23_89_40;754_4_56_27;217_63_69_53;510_41_55_43;375_101_76_72;530_113_95_68;100_144_108_87;308_250_136_136;604_286_238_203;297_18_39_28;233_35_52_32;592_4_41_31
8ea04f9d-98b6-4df2-8d33-9554ad87b107.jpg,154_77_156_110;572_86_100_110;794_95_117_114;574_247_167_159;179_280_235_191
8ea086d8-7b9e-4839-8ff2-ac79edfd1e68.jpg,66_0_116_49;438_0_126_97;4_24_102_147;875_0_183_132
8ea09981-8a9c-4406-90b7-9f17469723e2.jpg,157_199_221_167
8ea38f7d-45b2-4262-b415-ab519ff7c1c7.jpg,457_17_75_81;159_163_177_225;514_277_176_173;232_130_117_78;90_0_74_23
8ea3d93d-8231-4aa4-87b3-220472c57ffb.jpg,0_27_28_34;203_8_50_36;273_28_53_38;691_3_33_15;955_0_92_20;395_35_67_44;466_67_57_53;795_64_76_80;319_79_65_70;484_131_72_112;182_204_161_149;690_182_115_115;393_253_156_180;712_374_195_113;1007_333_56_150
8ea480d9-fba3-40b8-9190-0779dc923869.jpg,547_11_45_27;711_73_178_80;654_320_254_178;869_71_102_50
8ea5df11-8bf4-4a77-8f0b-7fc79ea9949d.jpg,114_0_72_31;184_20_63_38;813_0_123_52;156_46_81_72;564_41_157_66;723_28_108_57;105_118_108_80;348_115_97_82;788_69_158_90;25_200_158_117;271_194_143_130;264_454_238_39;0_320_187_175;533_1_56_19;365_0_49_18;301_38_69_56
8ea638af-bdab-4454-a89e-ebfe64ddd8e2.jpg,120_10_60_28;263_35_66_32;819_1_107_54;816_54_134_81;92_78_92_81;261_79_106_90;33_195_127_119;279_276_149_150;623_266_200_161;223_6_50_29;1_6_68_38;142_44_77_50;630_50_150_57
8ea86361-007c-42e5-8e26-1031abb0a1b0.jpg,430_1_86_66;579_12_157_83;474_99_125_104;3_0_316_327;200_186_221_183;428_226_188_236
8ea876a4-143b-4e2b-b227-399622206627.jpg,84_0_119_81;109_239_186_172;515_300_196_189
8ea96967-7db3-425f-bb18-e9cbe6192953.jpg,177_0_76_29;768_0_82_23;221_24_93_63;345_22_86_69;488_18_120_67;191_107_100_65;397_107_100_76;596_148_162_114;150_165_135_158;384_184_140_198;738_229_218_204;49_360_301_139;278_4_58_29
31173486-1293-44e2-85cd-75459c015c93.jpg,293_52_108_152;630_165_113_89;414_206_116_142;636_282_174_146;371_331_185_169;426_5_56_22;283_5_55_39
31184851-26e5-4264-925a-7fce966aa44f.jpg,282_0_38_22;452_4_43_28;498_0_31_22;1011_6_58_42;202_49_76_47;526_46_51_50;319_104_94_52;573_254_147_148;320_359_166_139;324_1_34_17;373_0_33_20
3118672f-5224-4098-8d29-763ba8ffc9cf.jpg,276_0_50_21;353_0_52_36;541_38_70_58;132_25_77_60;622_1_117_70;931_20_135_51;234_48_131_77;63_87_119_84;558_94_86_83;324_118_109_84;789_172_155_112;335_219_167_146;579_248_166_148;1000_364_69_133;274_401_206_99;862_0_54_24;918_0_52_17;272_27_70_20;135_0_69_33
3118b078-217d-45ff-ab1d-40b336277a5d.jpg,526_0_70_27;638_0_77_49;49_20_99_59;242_3_78_75;766_0_83_72;272_99_120_96;565_73_117_73;729_114_106_94;48_108_134_110;413_256_167_181;767_316_216_184
31193281-d998-4afe-96fd-fd41f272d4c0.jpg,296_237_141_150
311961df-c28e-46eb-9d06-241571fa0c89.jpg,81_13_73_36;145_0_50_34;239_5_68_42;550_21_63_41;649_9_62_44;1006_0_62_37;388_6_91_49;30_48_100_64;443_35_113_57;137_77_157_77;297_89_121_113;433_119_109_89;599_119_106_107;607_223_145_151;331_268_155_141;879_6_67_31;952_0_41_25;840_0_49_18;546_0_56_30;348_1_48_28;302_39_66_51;199_0_38_20
3119cb50-dc68-4130-902c-99db92b32646.jpg,20_0_133_100;5_120_57_122;891_105_181_166;582_143_230_200;157_0_84_57
3119f0ba-03d9-43ce-97ad-d520d5fd8e9a.jpg,41_21_136_115;92_144_149_120;403_206_192_223;10_291_228_210
311a1368-db74-45ee-9a75-3b6b7a64ce38.jpg,440_3_134_93;177_67_179_168;497_158_173_172
311a3bdb-fe86-4a75-adc2-64586fbdf2f0.jpg,429_58_84_76;467_286_173_211
311a448a-b598-49c6-94c4-99d51d0ce235.jpg,144_0_87_20;290_2_60_27;603_0_73_74;34_49_114_106;134_137_130_121;513_212_180_160
311b6d2a-80f5-40fd-86aa-0280138e3d2c.jpg,759_213_114_98;437_249_170_177
311bdf1d-71d3-4039-b5a2-5a8b2f22c0af.jpg,30_247_226_180;415_204_206_268
311cc360-999c-4133-b7e4-37a958294e75.jpg,4_44_114_68;242_84_103_106;481_85_105_94;715_144_130_128;456_192_138_180;72_232_211_186;753_283_205_177;191_24_89_71;284_0_84_33;86_0_128_41
311d66ca-a02c-4b5d-96d4-db6f4e283896.jpg,378_0_56_25;773_0_77_27;177_0_128_127;509_33_110_77;417_100_112_103;113_191_177_159;397_260_172_165;701_0_62_19
311de9c8-eb2e-4086-b57d-3dd3e6e55c12.jpg,515_16_70_40;602_17_58_45;267_67_80_62;167_195_146_132;410_328_165_173;670_31_71_44
311f08f1-d3f3-45ba-becd-c110889bd1b7.jpg,67_19_77_39;250_19_65_36;369_4_44_26;489_3_50_39;682_1_48_28;1024_59_43_42;158_49_79_62;506_47_63_60;615_74_76_56;763_52_126_58;896_42_132_46;447_133_107_132;646_131_182_197;121_273_198_151;474_99_68_48;412_0_40_18;337_0_38_17
311f36cf-cf00-4f7d-a64e-ec119e36b3b4.jpg,71_39_80_61;278_43_65_55;469_148_95_102;481_236_125_134;490_83_75_68;339_20_65_40;326_0_47_20;218_0_61_73
4433165e-6a46-4294-8c82-725dbb7e0dbf.jpg,406_54_41_36;514_63_65_55;573_236_134_137;443_28_41_29;297_14_39_25;334_3_34_15;376_9_36_19;243_15_44_29;261_39_37_43;101_93_69_36;649_17_74_38;507_17_40_26
4433a0e6-4f1b-44d1-8f7b-cd3ff028006a.jpg,245_2_66_32;309_264_245_185
44344ff2-9f88-4810-9b9d-121b00b5af9d.jpg,25_0_108_12;367_0_67_39;437_0_69_13;159_4_119_59;359_219_155_172
4434fbda-f1b0-49c8-a568-f4f20a77dd50.jpg,1013_34_56_65;990_153_77_117;386_209_151_145;609_207_179_140;95_24_277_352;280_0_61_28
44353110-930b-4928-876f-44a64b23ce22.jpg,213_172_130_119;378_225_241_262;673_301_172_160
44366807-59cb-49e2-bd08-ab7377913e34.jpg,294_91_121_116;0_154_102_89
4436b4d5-e8cc-43fc-b19e-2570cdcae623.jpg,169_17_77_46;433_7_57_29;576_9_59_43;240_136_119_113;6_414_157_87;724_398_232_102;113_240_192_155;396_252_200_246;617_0_92_32
4437598a-b193-4fd1-93e6-c22b0fa7fdd4.jpg,204_36_94_90;472_5_163_196;142_211_163_159
4437666a-ecfd-4c18-a118-7971b9e32373.jpg,152_0_57_16;0_5_115_59;938_4_129_68;818_38_122_77;771_128_221_117;0_188_85_119;292_211_141_126;828_336_78_104
4437d524-f461-48f8-8d1c-11c5ad5ae307.jpg,169_0_169_52;176_157_163_151;404_164_122_121;573_210_176_148
4438822d-ce6b-4f0a-a8db-3f1c8b84081d.jpg,102_23_53_24;216_21_70_28;388_14_34_27;530_12_43_29;1025_8_39_37;437_46_60_53;209_44_58_65;312_65_70_64;939_47_130_56;6_56_144_162;641_101_118_81;140_155_109_94;536_206_140_123;337_228_123_151;617_453_253_47;335_42_60_34;450_17_70_42;458_0_38_15
4438d379-dfcd-43ee-88b4-91463465874e.jpg,3_0_79_39;107_18_117_63;421_0_80_50;330_62_110_88;495_35_102_100;665_21_78_70;658_131_185_124;316_211_167_171
44393fc5-7774-45a9-b92f-ab2ef395c851.jpg,685_79_124_112;448_218_141_137;464_357_191_144;710_188_213_155;83_141_274_297;796_318_264_181
4439d01b-c5a4-4654-8d14-0dc98a8802e1.jpg,744_55_151_70;802_200_132_122;567_270_153_172;574_163_108_73;574_110_78_46;559_49_61_51;649_0_43_20
4439d928-dd6b-46c3-9a1a-84375d0ac0b4.jpg,9_0_83_43;540_36_206_63;411_256_171_163;727_214_330_277
443a87f6-0e51-4b0a-872f-25b888e5d49c.jpg,313_115_167_124
443acce2-83e3-4bcc-a7fe-288b9e561acd.jpg,136_28_141_67;419_30_85_79;529_57_88_75;644_35_107_74;232_124_137_138;472_130_118_98;615_122_129_104;91_276_205_175;477_257_186_166;779_313_211_177;532_0_119_30;351_9_101_39;683_0_124_40
443cf407-4b65-4e17-b397-ebf30918d80c.jpg,585_1_74_38;0_0_66_70;423_3_124_48;716_11_100_72;620_50_94_49;289_169_122_128;551_87_224_323;141_274_242_212;99_0_308_166
56755054-9d1d-4f7f-9116-045d5cfb8ded.jpg,0_27_59_32;49_2_62_22;201_21_54_27;742_9_28_32;335_37_51_38;672_7_75_97;357_51_92_114;662_133_90_78;721_243_160_152;860_134_198_180;191_247_186_177;69_62_80_66;12_15_52_26
567595e1-4af1-4761-aa6a-5cd937f17fc2.jpg,377_27_70_43;654_20_53_34;948_0_113_28;91_71_69_57;334_42_58_49;656_72_59_61;738_25_81_81;399_77_60_64;791_120_96_72;468_154_115_79;228_195_153_128;416_261_163_134;689_261_123_119;0_398_216_102;978_394_84_100;9_19_74_29
56771b72-bf58-4047-8068-1cc6ff9d3ba8.jpg,178_54_131_112;414_154_153_154;442_408_243_87;119_227_203_160
5677d248-6a24-4bbd-8e43-4baae3bb6f29.jpg,181_203_196_169;694_172_181_234;472_175_134_49;208_219_451_281;31_422_178_77
5679e32c-156b-4a15-aac5-f55b33ddf8df.jpg,870_56_138_97;559_204_164_161;565_4_138_43
5679fc68-ef23-4571-a87e-9e9ec90bcc96.jpg,272_0_113_47;605_8_98_82;28_63_163_106;254_76_110_115;504_103_124_114;135_233_181_176;459_334_193_164
567a1281-e490-4b60-ac2c-29bbf7706f57.jpg,0_1_58_40;143_0_86_30;445_10_67_48;483_0_57_26;870_7_127_51;0_274_33_163;582_21_208_357;570_1_70_30
567bc566-3a2a-41bf-9f2c-8fcd47a919fd.jpg,446_191_131_138;604_166_120_117;377_457_191_35;112_231_172_169
567c9e08-5c48-479b-bc30-460dc949d4d2.jpg,511_10_105_47;642_22_91_56;362_222_125_189;638_315_208_186;117_6_69_47;769_88_93_87
567cf108-07a7-4941-9f10-ba356fe5bae8.jpg,73_0_42_28;179_2_66_28;543_5_56_44;4_7_58_45;353_17_76_58;312_79_136_99;810_73_119_75;0_127_78_107;1027_165_42_103;744_174_131_106;589_256_153_143;711_456_239_40;330_159_155_191;333_0_106_43;574_0_45_19
567d1d00-b701-439e-a3f8-60ad4a3d9f36.jpg,1031_0_36_53;35_1_108_70;531_0_125_84;0_26_109_150;998_159_68_210;528_117_221_221
d31bc062-9629-4864-8963-df20b2425f73.jpg,416_47_113_93;154_95_155_124;388_240_186_192;39_293_218_201
d31bea26-e036-4f10-9607-49f30184df33.jpg,746_0_63_44;36_14_102_66;213_0_95_52;594_0_76_49;165_30_101_65;539_52_81_77;705_24_71_71;267_71_91_94;524_109_117_110;737_249_172_158;442_275_181_160
d31bf67f-48d7-4c02-8503-10b3f59d32e0.jpg,0_19_106_136;55_0_111_93;879_19_182_131;0_133_64_124;1032_328_34_152;488_0_149_210
d31d0d78-7450-4741-ab4f-5e48d790c4cf.jpg,439_0_77_22;500_5_85_30;703_6_89_32;789_2_98_24;908_0_71_28;975_8_77_37;269_2_79_46;657_0_82_13;333_175_131_101;514_244_140_136;767_332_277_161;237_0_65_25
d31d175e-4019-4198-9597-3599db600170.jpg,3_0_149_61;480_0_82_75;511_80_131_130;159_215_189_161
d31d9d29-c389-430c-af79-9bb4383e8ab2.jpg,545_1_52_34;816_64_73_33;10_14_196_127;365_45_140_57;653_44_158_77;249_137_137_105;466_194_147_117;267_246_184_157;490_336_196_161;244_0_52_47;171_8_55_31
d31e1a36-feba-40c5-8ee3-1a9fc1b00332.jpg,292_9_67_57;394_13_83_60;222_93_110_96;374_69_96_84;163_205_162_147;410_228_167_144;11_429_235_66;819_431_228_71;382_0_52_26
d31ec6c7-1724-404d-b74e-f590d40481d8.jpg,412_0_81_18;163_0_118_44;258_4_139_77;707_2_133_47;546_46_89_86;761_50_83_76;539_213_150_155
d31f0ced-94c1-49e6-b657-565f93345c9a.jpg,19_14_73_32;175_8_61_25;657_7_43_30;724_15_52_33;917_0_77_17;981_3_85_27;638_48_68_47;355_81_68_54;284_26_71_60;761_59_80_51;680_127_86_64;286_184_123_104;720_223_145_150;32_335_242_160;74_9_39_23;0_10_17_51;695_3_32_17
d31fc579-dc4e-4a0d-9788-4bc0e0bfd46f.jpg,768_30_127_68;120_18_108_70;474_19_103_95;173_70_129_95;771_84_122_117;821_167_183_166;128_230_187_172;481_213_222_201;797_0_108_42
d3203588-6a1d-4f13-b943-5b4c2ec81b08.jpg,334_17_45_30;398_14_44_34;450_16_45_34;548_9_45_26;772_22_61_35;572_66_62_49;879_23_119_40;361_67_60_60;825_42_109_46;265_112_99_83;569_116_75_84;9_136_134_72;5_243_95_137;2_383_218_120;357_41_48_47;844_9_35_30;567_183_153_216
d3214a6e-4d3b-4755-b345-08622156ec6b.jpg,704_0_125_18;1013_0_53_36;253_0_69_33;256_57_70_83;874_64_133_95;986_153_83_114;407_205_126_131;594_185_139_131;157_202_151_170;1016_38_53_47
d3226c9e-1b7f-4c84-8a51-e7a0bfbcf439.jpg,158_199_187_197;499_223_171_168;199_10_119_104;64_0_64_21
d323ea4a-acab-4111-bcfe-dc5a83472ef8.jpg,82_0_67_46;336_4_75_49;609_0_59_21;138_12_74_56;643_2_131_46;843_4_82_50;269_273_159_147;0_15_49_48
d324190f-2604-454e-8428-95cce8677e08.jpg,751_48_117_111;538_71_141_111;887_163_123_148;51_50_306_352
